Characteristics.Subject.ID.	Characteristics.Strain.	Factor.Value.Compound.	Comment.chEMBL.ID.	Genotoxicity	Carcinogenicity	Characteristics.Control.	Characteristics.Sample.Match.	Factor.Value.Dose.	Characteristics.DoseUnit.	Time	TimeUnit	Replicate	Characteristics.Vehicle.	array_file	control_file	final_array_name
VUB-5-RD-24h-R-2-1	Primary rat hepatocytes non TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-5-AD-24h-R-2-1	325	uM	24	h	2	Medium	carcinogenomics_VUB-5-RD-24h-R-2-1.CEL	carcinogenomics_VUB-5-AD-24h-R-2-1.CEL	study21__325uM_24h_2
VUB-5-RT-24h-R-2-1	Primary rat hepatocytes TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-5-AT-24h-R-2-1	156	uM	24	h	2	Medium	carcinogenomics_VUB-5-RT-24h-R-2-1.CEL	carcinogenomics_VUB-5-AT-24h-R-2-1.CEL	study22__156uM_24h_2
VUB-5-SD-24h-R-2-1	Primary rat hepatocytes non TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-5-BD-24h-R-2-1	6.72	uM	24	h	2	DMSO	carcinogenomics_VUB-5-SD-24h-R-2-1.CEL	carcinogenomics_VUB-5-BD-24h-R-2-1.CEL	study21_CHEMBL1201131_6.72uM_24h_2
VUB-5-ST-24h-R-2-1	Primary rat hepatocytes TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-5-BT-24h-R-2-1	5.655	uM	24	h	2	DMSO	carcinogenomics_VUB-5-ST-24h-R-2-1.CEL	carcinogenomics_VUB-5-BT-24h-R-2-1.CEL	study22_CHEMBL1201131_5.655uM_24h_2
VUB-6-AD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	untreated				TRUE				24	h	3	medium	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL		study21___24h_3
VUB-6-AT-24h-R-3-1	Primary rat hepatocytes TSA-treated	untreated				TRUE				24	h	3	medium	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL		study22___24h_3
VUB-6-BD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	24	h	3	DMSO	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL		study21_CHEMBL504_0.5pc_24h_3
VUB-6-BT-24h-R-3-1	Primary rat hepatocytes TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	24	h	3	DMSO	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL		study22_CHEMBL504_0.5pc_24h_3
VUB-6-CD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	24	h	3	DMSO	carcinogenomics_VUB-6-CD-24h-R-3-1.CEL		study21_CHEMBL504_0.5pc_24h_3
VUB-6-CT-24h-R-3-1	Primary rat hepatocytes TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	24	h	3	DMSO	carcinogenomics_VUB-6-CT-24h-R-3-1.CEL		study22_CHEMBL504_0.5pc_24h_3
VUB-6-DD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-6-AD-24h-R-3-1	19.19	uM	24	h	3	Medium	carcinogenomics_VUB-6-DD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL1034_19.19uM_24h_3
VUB-6-DT-24h-R-3-1	Primary rat hepatocytes TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-6-AT-24h-R-3-1	15.98	uM	24	h	3	Medium	carcinogenomics_VUB-6-DT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL1034_15.98uM_24h_3
VUB-6-ED-24h-R-3-1	Primary rat hepatocytes non TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-6-AD-24h-R-3-1	10000	uM	24	h	3	Medium	carcinogenomics_VUB-6-ED-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL689_10000uM_24h_3
VUB-6-ET-24h-R-3-1	Primary rat hepatocytes TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-6-AT-24h-R-3-1	10000	uM	24	h	3	Medium	carcinogenomics_VUB-6-ET-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL689_10000uM_24h_3
VUB-6-FD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-6-BD-24h-R-3-1	156	uM	24	h	3	DMSO	carcinogenomics_VUB-6-FD-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL193_156uM_24h_3
VUB-6-FT-24h-R-3-1	Primary rat hepatocytes TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-6-BT-24h-R-3-1	156	uM	24	h	3	DMSO	carcinogenomics_VUB-6-FT-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL193_156uM_24h_3
VUB-6-GD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-6-CD-24h-R-3-1	40	uM	24	h	3	DMSO	carcinogenomics_VUB-6-GD-24h-R-3-1.CEL	carcinogenomics_VUB-6-CD-24h-R-3-1.CEL	study21_CHEMBL31184_40uM_24h_3
VUB-6-GT-24h-R-3-1	Primary rat hepatocytes TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-6-CT-24h-R-3-1	40	uM	24	h	3	DMSO	carcinogenomics_VUB-6-GT-24h-R-3-1.CEL	carcinogenomics_VUB-6-CT-24h-R-3-1.CEL	study22_CHEMBL31184_40uM_24h_3
VUB-6-HD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-6-AD-24h-R-3-1	660	uM	24	h	3	Medium	carcinogenomics_VUB-6-HD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL149972_660uM_24h_3
VUB-6-HT-24h-R-3-1	Primary rat hepatocytes TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-6-AT-24h-R-3-1	600	uM	24	h	3	Medium	carcinogenomics_VUB-6-HT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL149972_600uM_24h_3
VUB-6-ID-24h-R-3-1	Primary rat hepatocytes non TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-6-BD-24h-R-3-1	78	uM	24	h	3	DMSO	carcinogenomics_VUB-6-ID-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL351487_78uM_24h_3
VUB-6-IT-24h-R-3-1	Primary rat hepatocytes TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-6-BT-24h-R-3-1	78	uM	24	h	3	DMSO	carcinogenomics_VUB-6-IT-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL351487_78uM_24h_3
VUB-6-JD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-6-AD-24h-R-3-1	650	uM	24	h	3	Medium	carcinogenomics_VUB-6-JD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21__650uM_24h_3
VUB-6-JT-24h-R-3-1	Primary rat hepatocytes TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-6-AT-24h-R-3-1	256	uM	24	h	3	Medium	carcinogenomics_VUB-6-JT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22__256uM_24h_3
VUB-6-KD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-6-BD-24h-R-3-1	13.44	uM	24	h	3	DMSO	carcinogenomics_VUB-6-KD-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL1201131_13.44uM_24h_3
VUB-6-KT-24h-R-3-1	Primary rat hepatocytes TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-6-BT-24h-R-3-1	11.31	uM	24	h	3	DMSO	carcinogenomics_VUB-6-KT-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL1201131_11.31uM_24h_3
VUB-6-LD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-6-AD-24h-R-3-1	9.595	uM	24	h	3	Medium	carcinogenomics_VUB-6-LD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL1034_9.595uM_24h_3
VUB-6-LT-24h-R-3-1	Primary rat hepatocytes TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-6-AT-24h-R-3-1	7.99	uM	24	h	3	Medium	carcinogenomics_VUB-6-LT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL1034_7.99uM_24h_3
VUB-6-MD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-6-AD-24h-R-3-1	5000	uM	24	h	3	Medium	carcinogenomics_VUB-6-MD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL689_5000uM_24h_3
VUB-6-MT-24h-R-3-1	Primary rat hepatocytes TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-6-AT-24h-R-3-1	5000	uM	24	h	3	Medium	carcinogenomics_VUB-6-MT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL689_5000uM_24h_3
VUB-6-ND-24h-R-3-1	Primary rat hepatocytes non TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-6-BD-24h-R-3-1	78	uM	24	h	3	DMSO	carcinogenomics_VUB-6-ND-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL193_78uM_24h_3
VUB-6-NT-24h-R-3-1	Primary rat hepatocytes TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-6-BT-24h-R-3-1	78	uM	24	h	3	DMSO	carcinogenomics_VUB-6-NT-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL193_78uM_24h_3
VUB-6-OD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-6-CD-24h-R-3-1	20	uM	24	h	3	DMSO	carcinogenomics_VUB-6-OD-24h-R-3-1.CEL	carcinogenomics_VUB-6-CD-24h-R-3-1.CEL	study21_CHEMBL31184_20uM_24h_3
VUB-6-OT-24h-R-3-1	Primary rat hepatocytes TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-6-CT-24h-R-3-1	20	uM	24	h	3	DMSO	carcinogenomics_VUB-6-OT-24h-R-3-1.CEL	carcinogenomics_VUB-6-CT-24h-R-3-1.CEL	study22_CHEMBL31184_20uM_24h_3
VUB-6-PD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-6-AD-24h-R-3-1	330	uM	24	h	3	Medium	carcinogenomics_VUB-6-PD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21_CHEMBL149972_330uM_24h_3
VUB-6-PT-24h-R-3-1	Primary rat hepatocytes TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-6-AT-24h-R-3-1	300	uM	24	h	3	Medium	carcinogenomics_VUB-6-PT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22_CHEMBL149972_300uM_24h_3
VUB-6-QD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-6-BD-24h-R-3-1	39	uM	24	h	3	DMSO	carcinogenomics_VUB-6-QD-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL351487_39uM_24h_3
VUB-6-QT-24h-R-3-1	Primary rat hepatocytes TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-6-BT-24h-R-3-1	39	uM	24	h	3	DMSO	carcinogenomics_VUB-6-QT-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL351487_39uM_24h_3
VUB-6-RD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-6-AD-24h-R-3-1	325	uM	24	h	3	Medium	carcinogenomics_VUB-6-RD-24h-R-3-1.CEL	carcinogenomics_VUB-6-AD-24h-R-3-1.CEL	study21__325uM_24h_3
VUB-6-RT-24h-R-3-1	Primary rat hepatocytes TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-6-AT-24h-R-3-1	156	uM	24	h	3	Medium	carcinogenomics_VUB-6-RT-24h-R-3-1.CEL	carcinogenomics_VUB-6-AT-24h-R-3-1.CEL	study22__156uM_24h_3
VUB-6-SD-24h-R-3-1	Primary rat hepatocytes non TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-6-BD-24h-R-3-1	6.72	uM	24	h	3	DMSO	carcinogenomics_VUB-6-SD-24h-R-3-1.CEL	carcinogenomics_VUB-6-BD-24h-R-3-1.CEL	study21_CHEMBL1201131_6.72uM_24h_3
VUB-6-ST-24h-R-3-1	Primary rat hepatocytes TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-6-BT-24h-R-3-1	5.655	uM	24	h	3	DMSO	carcinogenomics_VUB-6-ST-24h-R-3-1.CEL	carcinogenomics_VUB-6-BT-24h-R-3-1.CEL	study22_CHEMBL1201131_5.655uM_24h_3
VUB-7-AD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	untreated				TRUE				72	h	1	medium	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL		study21___72h_1
VUB-7-AD-72h-R-1-1B	Primary rat hepatocytes non TSA-treated	untreated				TRUE				72	h	1	medium	carcinogenomics_VUB-7-AD-72h-R-1-1B.CEL		study21___72h_1
VUB-7-AT-72h-R-1-1	Primary rat hepatocytes TSA-treated	untreated				TRUE				72	h	1	medium	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL		study22___72h_1
VUB-7-AT-72h-R-1-1B	Primary rat hepatocytes TSA-treated	untreated				TRUE				72	h	1	medium	carcinogenomics_VUB-7-AT-72h-R-1-1B.CEL		study22___72h_1
VUB-7-BD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	72	h	1	DMSO	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL		study21_CHEMBL504_0.5pc_72h_1
VUB-7-BT-72h-R-1-1	Primary rat hepatocytes TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	72	h	1	DMSO	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL		study22_CHEMBL504_0.5pc_72h_1
VUB-7-CD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	72	h	1	DMSO	carcinogenomics_VUB-7-CD-72h-R-1-1.CEL		study21_CHEMBL504_0.5pc_72h_1
VUB-7-CT-72h-R-1-1	Primary rat hepatocytes TSA-treated	dimethyl sulfoxide	CHEMBL504			TRUE		0.5	pc	72	h	1	DMSO	carcinogenomics_VUB-7-CT-72h-R-1-1.CEL		study22_CHEMBL504_0.5pc_72h_1
VUB-7-DD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-7-AD-72h-R-1-1	19.19	uM	72	h	1	Medium	carcinogenomics_VUB-7-DD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL1034_19.19uM_72h_1
VUB-7-DT-72h-R-1-1	Primary rat hepatocytes TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-7-AT-72h-R-1-1	15.98	uM	72	h	1	Medium	carcinogenomics_VUB-7-DT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22_CHEMBL1034_15.98uM_72h_1
VUB-7-ED-72h-R-1-1	Primary rat hepatocytes non TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-7-AD-72h-R-1-1	10000	uM	72	h	1	Medium	carcinogenomics_VUB-7-ED-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL689_10000uM_72h_1
VUB-7-ET-72h-R-1-1	Primary rat hepatocytes TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-7-AT-72h-R-1-1	10000	uM	72	h	1	Medium	carcinogenomics_VUB-7-ET-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22_CHEMBL689_10000uM_72h_1
VUB-7-FD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-7-BD-72h-R-1-1	156	uM	72	h	1	DMSO	carcinogenomics_VUB-7-FD-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL193_156uM_72h_1
VUB-7-FT-72h-R-1-1	Primary rat hepatocytes TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-7-BT-72h-R-1-1	156	uM	72	h	1	DMSO	carcinogenomics_VUB-7-FT-72h-R-1-1.CEL	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL	study22_CHEMBL193_156uM_72h_1
VUB-7-GD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-7-CD-72h-R-1-1	40	uM	72	h	1	DMSO	carcinogenomics_VUB-7-GD-72h-R-1-1.CEL	carcinogenomics_VUB-7-CD-72h-R-1-1.CEL	study21_CHEMBL31184_40uM_72h_1
VUB-7-GT-72h-R-1-1	Primary rat hepatocytes TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-7-CT-72h-R-1-1	40	uM	72	h	1	DMSO	carcinogenomics_VUB-7-GT-72h-R-1-1.CEL	carcinogenomics_VUB-7-CT-72h-R-1-1.CEL	study22_CHEMBL31184_40uM_72h_1
VUB-7-HD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-7-AD-72h-R-1-1	660	uM	72	h	1	Medium	carcinogenomics_VUB-7-HD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL149972_660uM_72h_1
VUB-7-HT-72h-R-1-1	Primary rat hepatocytes TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-7-AT-72h-R-1-1	600	uM	72	h	1	Medium	carcinogenomics_VUB-7-HT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22_CHEMBL149972_600uM_72h_1
VUB-7-ID-72h-R-1-1	Primary rat hepatocytes non TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-7-BD-72h-R-1-1	78	uM	72	h	1	DMSO	carcinogenomics_VUB-7-ID-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL351487_78uM_72h_1
VUB-7-IT-72h-R-1-1	Primary rat hepatocytes TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-7-BT-72h-R-1-1	78	uM	72	h	1	DMSO	carcinogenomics_VUB-7-IT-72h-R-1-1.CEL	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL	study22_CHEMBL351487_78uM_72h_1
VUB-7-JD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-7-AD-72h-R-1-1	650	uM	72	h	1	Medium	carcinogenomics_VUB-7-JD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21__650uM_72h_1
VUB-7-JT-72h-R-1-1	Primary rat hepatocytes TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-7-AT-72h-R-1-1	256	uM	72	h	1	Medium	carcinogenomics_VUB-7-JT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22__256uM_72h_1
VUB-7-KD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-7-BD-72h-R-1-1	13.44	uM	72	h	1	DMSO	carcinogenomics_VUB-7-KD-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL1201131_13.44uM_72h_1
VUB-7-KT-72h-R-1-1	Primary rat hepatocytes TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-7-BT-72h-R-1-1	11.31	uM	72	h	1	DMSO	carcinogenomics_VUB-7-KT-72h-R-1-1.CEL	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL	study22_CHEMBL1201131_11.31uM_72h_1
VUB-7-LD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	diclofenac sodium	CHEMBL1034	NGTX	NC	FALSE	VUB-7-AD-72h-R-1-1	9.595	uM	72	h	1	Medium	carcinogenomics_VUB-7-LD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL1034_9.595uM_72h_1
VUB-7-MD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-7-AD-72h-R-1-1	5000	uM	72	h	1	Medium	carcinogenomics_VUB-7-MD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL689_5000uM_72h_1
VUB-7-MT-72h-R-1-1	Primary rat hepatocytes TSA-treated	D-mannitol	CHEMBL689	NGTX	NC	FALSE	VUB-7-AT-72h-R-1-1	5000	uM	72	h	1	Medium	carcinogenomics_VUB-7-MT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22_CHEMBL689_5000uM_72h_1
VUB-7-ND-72h-R-1-1	Primary rat hepatocytes non TSA-treated	nifedipine	CHEMBL193	NGTX	NC	FALSE	VUB-7-BD-72h-R-1-1	78	uM	72	h	1	DMSO	carcinogenomics_VUB-7-ND-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL193_78uM_72h_1
VUB-7-NT-72h-R-1-1	Primary rat hepatocytes TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-7-BT-72h-R-1-1	78	uM	72	h	1	DMSO	carcinogenomics_VUB-7-NT-72h-R-1-1.CEL	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL	study22_CHEMBL31184_78uM_72h_1
VUB-7-OD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-7-CD-72h-R-1-1	20	uM	72	h	1	DMSO	carcinogenomics_VUB-7-OD-72h-R-1-1.CEL	carcinogenomics_VUB-7-CD-72h-R-1-1.CEL	study21_CHEMBL31184_20uM_72h_1
VUB-7-OT-72h-R-1-1	Primary rat hepatocytes TSA-treated	benzo[a]pyrene	CHEMBL31184	GTX	C	FALSE	VUB-7-CT-72h-R-1-1	20	uM	72	h	1	DMSO	carcinogenomics_VUB-7-OT-72h-R-1-1.CEL	carcinogenomics_VUB-7-CT-72h-R-1-1.CEL	study22_CHEMBL31184_20uM_72h_1
VUB-7-PD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-7-AD-72h-R-1-1	330	uM	72	h	1	Medium	carcinogenomics_VUB-7-PD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21_CHEMBL149972_330uM_72h_1
VUB-7-PT-72h-R-1-1	Primary rat hepatocytes TSA-treated	phenobarbital sodium	CHEMBL149972	NGTX	C	FALSE	VUB-7-AT-72h-R-1-1	300	uM	72	h	1	Medium	carcinogenomics_VUB-7-PT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22_CHEMBL149972_300uM_72h_1
VUB-7-QD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-7-BD-72h-R-1-1	39	uM	72	h	1	DMSO	carcinogenomics_VUB-7-QD-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL351487_39uM_72h_1
VUB-7-QT-72h-R-1-1	Primary rat hepatocytes TSA-treated	2-nitrofluorene	CHEMBL351487	GTX	C	FALSE	VUB-7-BT-72h-R-1-1	39	uM	72	h	1	DMSO	carcinogenomics_VUB-7-QT-72h-R-1-1.CEL	carcinogenomics_VUB-7-BT-72h-R-1-1.CEL	study22_CHEMBL351487_39uM_72h_1
VUB-7-RD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-7-AD-72h-R-1-1	325	uM	72	h	1	Medium	carcinogenomics_VUB-7-RD-72h-R-1-1.CEL	carcinogenomics_VUB-7-AD-72h-R-1-1.CEL	study21__325uM_72h_1
VUB-7-RT-72h-R-1-1	Primary rat hepatocytes TSA-treated	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		GTX	C	FALSE	VUB-7-AT-72h-R-1-1	156	uM	72	h	1	Medium	carcinogenomics_VUB-7-RT-72h-R-1-1.CEL	carcinogenomics_VUB-7-AT-72h-R-1-1.CEL	study22__156uM_72h_1
VUB-7-SD-72h-R-1-1	Primary rat hepatocytes non TSA-treated	piperonyl butoxide	CHEMBL1201131	NGTX	C	FALSE	VUB-7-BD-72h-R-1-1	6.72	uM	72	h	1	DMSO	carcinogenomics_VUB-7-SD-72h-R-1-1.CEL	carcinogenomics_VUB-7-BD-72h-R-1-1.CEL	study21_CHEMBL1201131_6.72uM_72h_1
