LTKBID,PubChem_CID,LabelCompoundName,DILIConcern,SeverityClass,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,STD_SMILES
LT00673,148121.0,pralatrexate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,
LT00760,6049.0,edetic acid,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,
LT00795,3292.0,ethotoin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,
LT00865,3019.0,diazoxide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,
LT00933,5862.0,l-cysteine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C([C@@H](C(=O)O)N)S,
LT00964,2182.0,anagrelide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,
LT01055,65016.0,amprenavir,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,
LT01122,150610.0,ertapenem,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)[C@@H](C)O,
LT01230,9690109.0,armodafinil,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N,
LT01253,401.0,cycloserine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1C(C(=O)NO1)N,
LT00670,64928.0,fenofibric acid,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,
LT01509,4033.0,mechlorethamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN(CCCl)CCCl,
LT01581,4409.0,nabumetone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,
LT01785,5391.0,temazepam,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,
LT01818,5483.0,tiopronin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C(=O)NCC(=O)O)S,
LT01843,5583.0,trimetrexate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,
LT02018,60953.0,capecitabine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,
LT02346,443385.0,clindamycin-2-phosphate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)OP(=O)(O)O)O)O)[C@H](C)Cl,
LT00216,47811.0,pergolide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,
LT00262,60780.0,vinorelbine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC1=CC2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,
LT00270,3324.0,famciclovir,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,
LT00328,3086319.0,cholestyramine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)(C(=O)NCCS(=O)(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,
LT00340,27661.0,isorbide mononitrate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,
LT00381,5462501.0,enalaprilat,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,
LT00385,451668.0,decitabine,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,
LT00401,104741.0,fulvestrant,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,
LT00426,25084151.0,histrelin acetate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8.CC(=O)O,
LT00435,4893.0,prazosin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,
LT00463,135113.0,sacrosidase,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1OC2=C(O1)C=C(C=C2)C(C)(C)C,
LT00464,5281107.0,doxercalciferol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,
LT00482,5961.0,l-glutamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C(CC(=O)N)[C@@H](C(=O)O)N,
LT00502,2123.0,altretamine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,
LT00512,6335412.0,balsalazide,LESS-DILI-CONCERN,8,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C\2/C=CC(=O)C(=C2)C(=O)O,
LT00557,3510.0,granisetron,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,
LT00571,11597698.0,lisdexamfetamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N,
LT00610,5353894.0,pralidoxime,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN\1C=CC=C/C1=C\[NH+]=O,
LT00617,71349.0,lanreotide acetate,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,
LT00618,197712.0,ambrisentan,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,
LT00623,73303.0,doripenem,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,
LT00654,71360.0,iloperidone,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,
LT00655,44151801.0,degarelix,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](C(=O)N)NC(=O)C1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,
LT00656,5312125.0,silodosin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,
LT00677,5284555.0,estropipate,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,
LT00707,2479.0,butabarbital,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,
LT00723,4095.0,methadone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,
LT00803,9034.0,methohexital,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,
LT00814,3647.0,hydroflumethiazide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,
LT00847,4616.0,oxazepam,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,
LT00881,62816.0,colestipol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1C(O1)CCl.C(CNCCNCCNCCN)N,
LT00896,27991.0,desmopressin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,
LT00922,5282381.0,misoprostol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,
LT00931,4197.0,milrinone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,
LT00939,47725.0,goserelin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,
LT00946,,metoprolol succinate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,O(c1ccc(cc1)CCOC)CC(O)CNC(C)C,
LT00951,60754.0,gadodiamide,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],
LT00956,37720.0,pentosan polysulfate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O,
LT00969,5665.0,vigabatrin,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C=CC(CCC(=O)O)N,
LT00971,5280427.0,epoprostenol,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,
LT00973,,tinzaparin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C(C1OC(C(N[S](=O)(=O)O)C(C1OC2OC(C(C(C2O[S](=O)(=O)O)O)O)C(=O)O)O[S](=O)(=O)O)OC3C(OC(C(C3O)O[S](=O)(=O)O)OC4C(OC(C(C4O)NC(=O)C)O)CO[S](=O)(=O)O)C(=O)O)O,
LT00985,3081884.0,glatiramer acetate,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,
LT00989,60648.0,tiagabine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C,
LT00991,59868.0,pramipexole,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CCCN[C@@H]1CCC2=C(C1)SC(=N2)N,
LT00996,5625.0,delavirdine,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,
LT01007,4440.0,naratriptan,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,
LT01015,5281104.0,paricalcitol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,
LT01048,83898.0,cevimeline,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1,
LT01063,68602.0,dexmedetomidine,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,
LT01075,5362420.0,verteporfin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,
LT01086,9651.0,galantamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,
LT01087,9571074.0,cefditoren,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H](C(C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,
LT01092,115355.0,nitisinone,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],
LT01109,64147.0,valganciclovir,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)[C@@H](C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,
LT00220,19090.0,megestrol,LESS-DILI-CONCERN,1,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,
LT01129,110635.0,tadalafil,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,
LT01132,2369.0,betaxolol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,
LT01135,110634.0,vardenafil,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,
LT01143,60795.0,aripiprazole,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,
LT01149,150310.0,eplerenone,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C[C@]12CCC(=O)C=C1C[C@H](C3[C@]24C(O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,
LT01157,60843.0,pemetrexed,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@H](CCC(=O)O)C(=O)O,
LT01161,969472.0,eszopiclone,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1CCN(CC1)C(=O)O[C@H]2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,
LT01173,54362.0,cefixime,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,
LT01180,6335986.0,cefpodoxime,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,
LT01183,5282241.0,ceftibuten,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O.O.O,
LT01195,151165.0,aprepitant,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@H]2[C@H](N(CCO2)CC3=NC(=O)NN3)C4=CC=C(C=C4)F,
LT01204,3052776.0,rasagiline,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C#CCN[C@@H]1CCC2=CC=CC=C12,
LT01212,71301.0,nebivolol,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,
LT01213,2732.0,chlorthalidone,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,
LT01216,60613.0,cidofovir,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,
LT01256,6058.0,cysteamine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C(CS)N,
LT01257,5270819.0,fosaprepitant,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC(=CC=C1C2=NN=C(S2)NC3=CC=C(C=C3)Br)Cl,
LT01258,11953898.0,hydroxocobalamin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],
LT01267,6442177.0,everolimus,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,
LT01273,71384.0,dexrazoxane,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,
LT00310,446541.0,mycophenolic acid,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC,
LT01281,6533629.0,ceftizoxime,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O,
LT01313,3157.0,doxazosin,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,
LT01344,3278.0,ethacrynic acid,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,
LT01406,3454.0,ganciclovir,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,
LT01422,3519.0,guanfacine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,
LT01444,3702.0,indapamide,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,
LT01520,4060.0,mephenytoin,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,
LT01526,598.0,mesna,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,C(CS(=O)(=O)O)S,
LT01080,160051.0,colesevelam,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCCCCCCCCCNCC=C.C[N+](C)(C)CCCCCCNCC=C.C=CCN.C1C(O1)CCl.Cl.[Cl-],
LT01567,91270.0,moexipril,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC,
LT01128,6436173.0,rifaximin,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,
LT01239,6018.0,tetrabenazine,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,
LT01652,4740.0,pentoxifylline,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,
LT01688,4870.0,polythiazide,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,
LT01501,3964.0,loxapine,LESS-DILI-CONCERN,5,,AMBIGUOUS DILI-CONCERN,,,,,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,
LT01844,5584.0,trimipramine,LESS-DILI-CONCERN,2,,AMBIGUOUS DILI-CONCERN,,,,,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,
LT02024,77993.0,eletriptan,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,
LT02203,6445540.0,ixabepilone,LESS-DILI-CONCERN,7,,AMBIGUOUS DILI-CONCERN,,,,,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,
LT02210,65028.0,oseltamivir,LESS-DILI-CONCERN,3,,AMBIGUOUS DILI-CONCERN,,,,,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC,
LT02343,4775.0,4-phenylbutyric acid,LESS-DILI-CONCERN,4,,AMBIGUOUS DILI-CONCERN,,,,,C1=CC=C(C=C1)CCCC(=O)O,
